ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
7467,20000,2,3,1,28,0,1,0,-1,-1,-1,9050,78701,59012,77215,39951,25680,29610,3146,14326,39917,5743,11713,0
7468,30000,2,1,1,61,3,-1,0,-1,1,0,7241,20547,26520,514,32866,57709,26024,906,13723,25032,42072,14439,0
7469,20000,2,2,2,64,-1,2,2,-1,-1,2,32004,17002,57814,5214,63823,50874,19314,43499,33987,44914,1571,13465,1
7470,200000,1,2,1,25,2,1,-1,3,-1,-1,45461,13784,26363,16933,54823,30688,25347,22580,33547,27678,19665,30173,0
7471,100000,1,1,3,29,0,2,1,2,-1,1,31629,54990,64948,4589,55020,37339,5463,43717,98,19805,27969,21534,0
7472,100000,2,2,3,21,0,-1,1,0,-1,0,75431,16868,34984,9400,72932,70747,14092,2523,23795,14068,40943,38492,0
7473,20000,2,4,3,63,-1,-1,0,-1,0,-1,77056,51777,59134,4662,2073,59332,43222,6130,19598,27839,13433,10005,0
7474,10000,2,3,2,50,1,-1,-1,2,-1,0,38348,43988,63579,56218,34734,57479,20141,29526,44733,41901,48747,6907,0
7475,20000,1,3,3,27,0,2,-1,1,0,2,26010,8907,32516,47491,36911,30828,39486,26265,37100,33279,31918,43953,0
7476,50000,1,3,2,42,1,-1,1,-1,3,0,44464,40755,63080,73521,2109,50758,21213,9784,41787,31795,13830,12593,0
7477,200000,2,2,2,40,1,-1,3,0,0,0,70255,50123,76799,51501,71567,70970,32505,7813,15704,13202,38815,35429,0
7478,200000,1,4,2,49,0,-1,0,0,0,1,22983,76164,73605,18042,63970,50210,47870,47172,37581,26102,25320,28253,0
7479,20000,1,2,1,47,-1,1,2,-1,0,-1,37145,1809,53743,36265,6558,46473,43574,10064,44073,17504,31001,18310,0
7480,30000,1,3,1,45,-1,2,0,-1,0,-1,68371,39142,328,28575,61757,121,4414,47121,17912,8791,26840,18684,0
7481,30000,2,2,3,66,-1,1,2,0,3,-1,78162,3520,55692,8263,24539,12644,1016,42414,12159,17740,20433,30821,1
7482,200000,1,3,3,55,2,0,-1,-1,-1,-1,42125,8629,64893,36141,3261,48185,20861,23094,7086,40134,21139,3998,0
7483,80000,1,1,2,47,-1,3,1,-1,2,1,70265,57127,74754,14587,50705,54780,9462,16964,32675,21568,27206,25824,1
7484,30000,2,3,1,31,-1,-1,1,-1,-1,0,61080,14242,22338,35019,54508,39479,44177,29237,18205,11241,18605,9271,0
7485,20000,2,1,3,37,-1,2,1,2,-1,-1,20635,25363,41133,37830,13188,21455,23072,5212,19120,10610,20079,39582,0
7486,30000,1,1,3,51,2,0,1,1,0,0,41479,14293,30289,69412,7934,32294,5181,39327,52,7897,14371,41131,1
7487,200000,2,1,1,38,0,0,-1,0,-1,1,40240,73960,9344,36310,14852,13232,28408,17762,49501,28107,15985,16952,0
7488,10000,1,3,2,39,3,-1,0,0,0,-1,65285,46328,34579,15361,22406,77733,36625,12894,46070,23346,47730,554,1
7489,150000,1,4,3,70,1,-1,-1,0,1,-1,48856,51595,36188,32706,28680,51501,44315,32931,38087,31072,29589,231,1
7490,30000,2,3,3,58,2,-1,-1,0,0,-1,63744,67269,34391,26250,18378,28725,19078,16305,7814,5599,11644,16702,0
7491,50000,2,2,1,49,-1,-1,-1,-1,-1,0,60253,34597,3218,56571,39132,30436,46179,31744,37948,24911,49123,2622,0
7492,10000,1,2,1,35,-1,0,-1,1,-1,-1,11396,4318,76740,25299,26046,38484,14506,24925,7419,2171,30931,49514,1
7493,80000,2,4,2,27,-1,-1,0,-1,-1,1,27208,75155,9432,24717,26040,66401,27299,11737,36831,37564,41174,32302,0
7494,50000,2,4,2,57,0,-1,0,0,2,-1,29063,47197,76759,28565,25635,73077,28467,9217,47989,20596,49659,26620,1
7495,20000,1,4,3,57,1,2,-1,2,1,-1,19416,59471,15015,32661,7906,53704,28323,2335,23942,25575,12536,27851,1
7496,150000,1,1,2,27,-1,2,0,-1,3,2,3446,66657,76667,985,29281,45537,5880,957,38598,9977,25423,43187,0
7497,20000,1,4,3,42,-1,3,-1,1,2,-1,7336,23576,3942,38516,29563,60617,6056,34222,46053,16844,24325,8177,0
7498,150000,1,4,3,32,0,0,-1,-1,0,0,8263,25532,30717,11856,20454,43398,1385,44380,18178,37443,46404,17186,1
7499,150000,1,4,1,28,-1,1,1,3,2,-1,44034,22035,71449,67983,32729,55622,9620,30784,9929,18434,26445,9747,0
7500,20000,1,3,3,38,0,1,-1,0,0,0,47398,59495,43418,78813,73740,18107,6053,17628,19341,24797,41549,35005,0
7501,50000,2,2,1,48,-1,0,0,3,0,-1,38415,78672,35060,29410,25635,54670,13311,11932,21620,27186,23587,33948,0
7502,50000,2,2,3,38,0,-1,-1,0,-1,1,72768,34660,43274,8468,55555,36713,43841,41081,49330,25415,6081,4687,0
7503,150000,1,4,3,51,0,-1,0,-1,0,1,57161,77879,10586,19114,48484,76985,35636,15925,26341,46032,32717,7613,0
7504,50000,2,2,3,37,0,-1,-1,2,0,0,43205,66025,78107,49372,58781,19892,11271,34225,17306,33929,11305,8806,0
7505,150000,2,3,2,43,-1,1,-1,0,0,1,46428,36220,21932,23774,71839,55291,35742,20196,23468,6675,21613,24349,0
7506,200000,1,2,2,31,-1,0,-1,0,-1,-1,829,68543,29738,70888,32841,58066,7761,42610,44881,2519,29206,45498,1
7507,150000,2,1,1,35,1,0,1,0,1,0,60318,34999,33422,58770,75498,8311,49850,36840,7202,20608,35703,23371,1
7508,200000,2,3,3,50,1,-1,-1,-1,-1,-1,53378,38264,7168,76307,75127,45670,40530,22596,13143,12856,42033,2057,0
7509,10000,1,2,1,72,0,-1,-1,0,1,-1,69051,1986,75635,21055,66557,59665,49008,1743,40180,47523,31605,34767,1
7510,100000,2,2,1,51,0,1,-1,-1,1,-1,76763,76871,5639,3987,35852,30208,596,25307,4418,34499,276,18398,0
7511,10000,2,3,3,26,-1,0,0,2,0,1,13643,18505,67324,53073,40047,50936,10585,21114,34759,46133,7951,43046,0
7512,20000,1,2,2,32,2,0,-1,-1,-1,0,9560,55377,22822,76792,64693,71276,4463,18066,34425,12783,22005,25678,0
7513,100000,2,2,2,43,1,-1,-1,0,0,0,72517,8426,64689,34151,22826,1141,14083,22155,3125,23889,21098,42301,1
7514,30000,2,4,1,59,0,0,3,1,-1,3,15282,33264,56534,19782,41878,73872,34738,12876,16527,37187,1820,2826,1
7515,20000,2,1,2,60,2,3,-1,-1,-1,0,26033,37685,79434,75032,32914,53950,31159,20911,23564,1329,46746,6241,0
7516,80000,1,3,3,56,-1,2,0,-1,0,0,54728,61726,40027,857,47534,28504,5049,5307,46572,47240,39243,1127,1
7517,10000,1,4,3,55,0,-1,3,-1,0,3,70545,15695,68452,31593,30191,20557,16195,27700,10404,1856,14921,29059,0
7518,50000,2,2,2,23,3,0,-1,0,-1,-1,43229,42593,26712,29514,2908,42308,702,48692,28558,38575,42021,8800,1
7519,10000,2,3,2,62,-1,-1,0,-1,-1,-1,79443,9939,73737,1256,14325,61246,35881,10979,14550,38901,32657,38726,0
7520,50000,1,3,1,48,-1,0,-1,3,0,0,55012,37337,23776,8124,12584,65210,34918,9124,25638,43417,31777,1833,1
7521,100000,1,1,2,35,1,0,2,0,0,0,15644,68290,37930,79292,30654,3014,12834,32978,41834,26102,42778,11544,0
7522,80000,2,1,1,33,-1,-1,2,0,-1,-1,35530,2032,34944,19917,44157,37263,24373,10589,37151,48964,5540,32282,0
7523,100000,1,3,3,39,2,1,-1,2,-1,-1,18208,32114,35469,15950,34594,35320,29776,15951,9834,11539,15575,26303,0
7524,80000,2,1,3,60,-1,0,-1,-1,-1,-1,66931,48441,4505,19231,47759,60151,24006,9859,15274,32575,18051,2690,0
7525,10000,2,1,3,38,0,3,0,0,2,1,19844,6786,74445,14059,32610,52858,17730,38293,8154,4932,37746,46569,0
7526,50000,1,2,2,51,-1,-1,3,0,0,1,45007,11596,67419,73024,54177,19792,29368,16466,3572,4125,43373,29328,0
7527,100000,1,1,2,57,-1,-1,-1,-1,2,-1,42554,62625,40903,35324,31700,59774,38948,22748,19721,14216,7954,38805,0
7528,80000,2,1,2,41,2,0,3,2,0,0,48785,44494,27989,64206,57108,47863,34095,36618,3143,45870,4551,31816,0
7529,150000,2,4,1,59,1,0,1,1,3,0,53905,70699,71165,74141,70225,15346,22352,30577,34976,13065,9161,15081,0
7530,20000,1,2,1,25,-1,0,-1,2,0,-1,76481,24168,71241,29553,63094,61102,9909,5304,3365,41924,42521,40421,0
7531,20000,2,2,1,71,-1,3,1,3,0,2,70393,42937,22150,37346,30022,42426,30982,28412,14369,13207,2911,11142,0
7532,100000,1,3,3,37,1,0,-1,0,0,0,71388,58440,62479,48129,28134,24974,25347,10696,37809,2579,17059,38684,0
7533,50000,1,1,1,39,1,0,0,1,-1,-1,15781,41549,18790,37679,71991,62986,46189,47394,13226,2260,4389,13863,0
7534,150000,1,4,2,24,1,2,-1,0,-1,-1,21696,21537,28024,62725,1893,3095,19977,17181,31677,9228,27313,35049,0
7535,100000,1,4,2,74,0,0,0,3,-1,2,64020,18859,77369,35394,59032,63105,13902,45652,22459,30654,17240,32901,0
7536,10000,1,2,3,46,-1,-1,0,-1,0,-1,58594,7990,59522,11735,70098,51168,37565,4608,41700,17302,10982,47890,1
7537,80000,2,1,2,44,2,1,0,-1,0,-1,52487,57326,26472,35397,59507,653,19350,47875,22888,36395,36543,9157,0
7538,200000,1,4,2,59,1,0,0,-1,0,-1,30274,48911,56050,27425,36446,470,41149,26778,13998,47674,3794,44962,0
7539,10000,1,3,2,74,0,-1,0,-1,1,-1,48782,8094,61955,23414,72499,636,29582,12016,47633,6615,40774,5013,1
7540,20000,1,1,1,58,0,-1,3,0,1,-1,22644,20137,62183,4277,15922,23022,29110,5550,16880,9744,16087,62,0
7541,80000,1,1,1,66,0,-1,1,-1,3,1,5876,32761,79920,22869,44473,19002,22390,554,47749,30628,4900,35043,0
7542,100000,1,1,2,74,1,-1,0,-1,0,0,75645,40910,33102,69349,66135,36864,15057,25902,43268,6183,5444,41720,0
7543,10000,1,4,2,39,1,2,-1,-1,-1,0,17243,50673,50949,68975,76511,21443,35705,44199,47986,13613,898,16895,1
7544,30000,1,2,2,50,2,-1,-1,0,-1,-1,23025,72422,54591,46725,23774,48534,2211,41897,45675,48235,619,3766,0
7545,200000,2,2,2,46,0,-1,-1,-1,-1,-1,27619,73580,8246,50853,13980,41549,43801,38047,9078,15350,30570,46780,0
7546,50000,2,3,1,72,0,0,0,0,-1,2,37170,49957,68481,49987,61107,31705,28684,32554,11682,18631,1023,1864,0
7547,150000,2,4,3,31,2,1,0,-1,-1,-1,2253,68326,18576,37409,51115,38416,49285,4617,5212,13456,14337,38186,0
7548,150000,2,1,2,74,-1,1,0,0,-1,2,71668,7517,51565,7006,28401,7974,8696,27510,37859,12854,45655,28424,1
7549,50000,1,3,1,59,0,-1,3,-1,0,0,72439,69355,10124,11496,54696,52046,14388,12580,11343,4244,22261,13382,0
7550,30000,2,3,2,23,0,2,-1,-1,0,0,4240,68255,67287,44515,64795,78620,48728,37126,37989,34528,38968,47527,0
7551,20000,1,2,3,72,2,0,0,-1,0,-1,73333,79472,45453,68600,42862,5554,19484,29962,35034,15715,45939,39717,0
7552,80000,2,1,1,42,-1,0,2,2,-1,0,77331,51833,49080,42815,17551,53362,37740,36664,31763,15546,6702,3647,0
7553,50000,2,1,1,37,-1,1,0,1,-1,2,46374,64963,27271,26938,27685,31162,15837,26496,11187,28381,34105,36481,1
7554,30000,1,4,3,31,-1,-1,0,3,0,-1,32844,60900,68297,68647,6917,70503,46436,11130,32023,37802,41809,11053,0
7555,100000,1,4,3,67,-1,2,2,0,-1,-1,20130,7793,7456,19977,68944,76945,34191,15120,38342,15315,21457,32065,0
7556,200000,2,4,1,59,-1,0,0,-1,1,1,53402,78854,78465,3409,11955,79163,32409,35137,38797,27797,2802,20696,0
7557,150000,2,3,3,67,0,2,1,3,3,0,56066,77463,25187,71837,77402,29870,40118,4863,31555,7667,4735,49046,0
7558,200000,2,1,2,47,2,-1,2,-1,0,0,8095,61566,12310,61088,78659,51923,40661,22631,4240,29061,6918,48052,0
7559,30000,2,2,3,69,0,2,0,-1,1,0,12444,47640,48458,53315,70358,64384,34515,41884,19054,40485,22968,5115,0
7560,200000,1,3,3,63,-1,0,-1,1,0,0,7427,33229,34510,45571,34773,69867,49021,1403,34538,34345,16477,49417,0
7561,20000,2,3,1,49,2,0,1,-1,0,-1,58819,64825,60629,12387,38836,60124,33554,35261,30944,25931,17301,23756,0
7562,20000,2,2,3,32,0,0,1,1,0,-1,78464,57483,69184,40462,22340,1009,48345,11065,9214,28441,17269,12355,0
7563,10000,2,2,1,33,-1,3,-1,-1,1,1,8350,68171,52819,56777,37539,34275,13677,9278,28108,39482,5935,39794,1
7564,50000,2,4,2,31,-1,0,0,-1,1,0,41388,22735,3214,62085,24375,34270,7457,47872,39383,13167,14041,43727,0
7565,10000,2,2,3,51,1,0,0,0,1,1,24912,778,44402,580,71916,59070,41916,44475,48510,39910,41933,17844,0
7566,200000,1,2,3,31,1,1,1,-1,0,3,26950,65732,9388,60491,74635,62498,31897,43814,21913,26515,3615,26595,0
7567,150000,1,2,1,61,0,-1,-1,2,0,-1,38835,8513,1447,49322,15254,34322,28311,9412,22537,9424,18312,9313,0
7568,30000,1,2,1,63,-1,-1,0,1,0,1,44912,68036,35328,64946,3130,34424,17759,34478,23784,34683,34453,48415,0
7569,80000,1,4,3,56,1,1,0,-1,-1,3,25599,26315,74408,461,48305,64842,21418,28912,403,48856,10925,31675,0
7570,200000,1,3,1,22,-1,-1,0,0,-1,1,555,26016,32793,5257,32547,31000,2060,38544,5336,38836,35466,25613,0
7571,80000,2,1,3,43,1,1,3,1,-1,-1,61361,50489,29387,16407,62663,50345,15928,5745,20578,29101,46076,12805,0
7572,20000,1,1,2,56,0,0,3,1,0,2,1556,32649,33480,55670,78014,76201,4415,35472,18829,9814,84,15891,1
7573,80000,1,3,3,34,-1,0,-1,-1,2,1,35094,7732,23591,79657,32348,25311,34869,8733,45685,2188,15580,33311,0
7574,80000,2,1,2,57,-1,-1,-1,2,2,0,15715,66736,20314,24147,40663,4998,17529,47206,34034,13883,36477,28560,0
7575,150000,1,1,2,69,-1,1,-1,2,0,0,55395,39014,18803,63736,6067,46579,27914,11770,44852,7554,49483,17167,1
7576,80000,1,3,1,47,-1,1,0,-1,-1,1,35561,13546,22870,5837,66081,61137,42852,22026,38121,45729,34958,14508,0
7577,200000,1,1,1,32,-1,0,0,2,2,-1,27547,47024,39138,25073,3114,8999,17508,48053,21391,37506,14047,31447,1
7578,30000,1,1,1,49,0,-1,0,1,1,2,33199,11529,72510,10664,31238,28270,36217,35946,33319,29466,39673,45948,0
7579,80000,2,3,1,26,0,-1,-1,2,-1,3,62235,16846,2353,41156,67990,9736,6650,35298,41039,10730,16601,25069,0
7580,100000,2,1,3,64,0,1,-1,0,1,-1,46854,6206,2200,38456,59754,9474,19846,3987,4407,26624,11757,6526,0
7581,80000,1,2,2,67,0,0,-1,0,0,1,7841,29093,17220,12179,54133,27226,9201,14795,29929,23581,5983,26018,0
7582,80000,2,3,3,43,1,-1,0,-1,2,0,39125,61756,67680,32533,60229,45581,10024,19367,29459,45135,36745,38826,0
7583,10000,1,4,2,71,2,1,0,1,-1,-1,48761,25793,55255,76999,40128,47071,38118,6661,23270,6941,49715,33385,0
7584,30000,2,1,2,30,-1,2,-1,0,1,3,78642,8737,27319,36999,100,58295,25442,1922,24952,26310,46636,191,0
7585,200000,2,4,2,54,0,-1,-1,0,1,-1,49751,71701,52369,15132,9361,10047,3976,34693,17952,27365,48306,42478,0
7586,20000,2,1,3,64,-1,1,1,0,-1,-1,78029,64971,68830,76254,70883,49815,17202,6775,47119,6053,1016,42571,0
7587,10000,2,2,1,32,-1,2,2,0,0,1,79439,45393,20904,1701,49130,53258,30024,22696,4339,42895,21653,27017,0
7588,200000,2,3,3,52,0,3,-1,1,1,-1,76298,8555,55400,69224,52102,13879,31193,45232,37156,48765,311,22152,0
7589,50000,2,4,2,46,0,-1,0,2,-1,0,26917,34388,3869,29662,18849,27686,40255,20068,19722,1724,14701,33005,0
7590,30000,2,3,3,27,1,-1,-1,1,0,2,1158,51325,53045,55449,64179,41095,15468,29973,5179,1094,337,42879,0
7591,100000,2,4,2,52,0,3,-1,-1,-1,0,9005,79061,17610,68462,78019,21932,20713,5505,13808,29710,5796,31403,0
7592,30000,2,1,1,53,-1,-1,1,3,0,-1,10796,13947,9256,53944,22431,37262,11702,44645,16551,9136,12048,32147,0
7593,50000,2,2,1,38,2,0,-1,0,0,-1,3202,3682,16036,73522,74538,14962,16367,30653,47145,28713,9010,15339,0
7594,50000,2,4,3,55,-1,0,0,-1,0,2,58040,65125,6553,51960,16915,38260,5539,34704,22094,33342,13354,30300,1
7595,50000,1,4,1,40,-1,0,2,-1,-1,0,2416,58851,43348,43593,19781,33230,26432,14131,40963,18664,40331,1947,0
7596,150000,2,2,2,51,-1,-1,1,3,-1,0,40544,42764,37357,8162,64953,57251,34283,12921,21849,9948,46846,44087,0
7597,20000,1,2,2,25,3,2,0,0,0,-1,62672,17618,74449,71956,35187,75928,32331,187,23128,1792,14357,17592,0
7598,80000,2,2,1,52,0,-1,-1,-1,-1,2,15157,20366,12377,53274,66930,15102,46373,914,26517,26899,2051,8805,0
7599,30000,1,2,1,72,0,0,-1,0,0,0,78639,56905,46608,42063,24744,41128,4324,22107,38465,9345,18105,15488,0
7600,200000,1,2,1,67,1,0,1,-1,0,0,76378,1606,35289,18610,57620,4004,49638,13252,28151,34377,35330,1057,0
7601,150000,1,3,3,62,0,-1,-1,3,1,0,12260,40953,8101,59915,22631,16825,46044,18455,2895,23089,47031,23811,0
7602,200000,2,1,3,39,1,-1,-1,0,-1,1,5267,29196,29268,39319,30671,61652,43661,42057,21680,34522,34602,31000,0
7603,80000,2,1,2,21,0,3,-1,0,1,-1,16350,8680,68512,63048,13995,8773,33634,19198,34223,46754,41441,45386,0
7604,80000,2,4,3,27,3,0,-1,1,-1,2,54532,36847,4330,69802,58531,27616,33162,43309,15002,22060,40464,46370,0
7605,100000,2,2,3,42,1,0,0,-1,0,-1,77311,57222,72395,75356,26471,3654,9169,46895,1270,10713,6661,44451,0
7606,50000,1,3,2,70,0,1,2,-1,-1,-1,76758,2373,20933,57129,55313,70103,34928,7765,34874,30078,30076,49769,0
7607,20000,2,3,2,54,-1,-1,3,1,0,-1,32663,29391,53078,24650,30507,5375,46984,42226,27976,28550,22204,465,0
7608,100000,2,4,1,71,2,1,1,2,1,-1,39090,72100,29710,35805,52071,10897,14684,44520,48616,23056,32733,48522,0
7609,10000,2,2,1,30,0,-1,-1,-1,-1,0,53115,34764,70168,32709,77064,65494,20943,28296,33241,4986,5540,25099,0
7610,150000,2,1,3,67,0,1,-1,2,1,-1,48947,74521,75953,48701,51976,25990,8759,3352,10060,25495,21289,49822,0
7611,150000,2,2,2,62,1,-1,-1,0,0,-1,51853,45614,6623,30066,32891,55104,46474,36892,42389,19544,27392,31110,0
7612,20000,2,3,3,46,0,1,-1,-1,1,3,45030,49808,70170,52749,78412,12269,6506,42158,27668,21642,21881,6263,0
7613,80000,2,2,3,52,-1,0,0,-1,3,2,13159,75594,5383,33750,51710,38946,31787,9304,48574,501,39304,19288,1
7614,200000,2,1,2,62,-1,-1,2,-1,-1,-1,79558,43725,4923,9217,61657,23528,28881,9741,32750,20253,21605,49282,0
7615,150000,1,1,2,47,0,-1,0,-1,0,-1,60276,12214,56772,12612,30013,55872,36290,14019,7040,47139,24555,10465,0
7616,20000,1,4,2,32,-1,-1,1,-1,-1,-1,31527,68885,49735,47464,32107,10208,31359,19575,48802,47190,29467,10681,0
7617,150000,2,3,2,60,0,2,0,-1,-1,2,46243,70182,40223,41319,60795,60451,21855,1449,10933,46017,13918,20921,1
7618,150000,2,2,3,43,1,-1,0,1,0,-1,26360,15736,79378,41925,13562,39110,29241,47620,47469,32976,39790,39591,0
7619,50000,2,2,3,34,-1,0,2,0,-1,0,16697,40305,15477,16832,31359,38422,11559,31053,18547,36795,3500,38202,0
7620,10000,2,4,3,54,-1,-1,1,1,0,-1,73437,13922,2026,49605,30198,54794,19743,2942,35121,39285,5342,8764,0
7621,50000,1,4,2,37,1,3,0,-1,0,1,49259,74524,58667,5562,15075,42995,13126,40576,3703,24006,20380,42168,0
7622,10000,1,4,1,26,0,0,-1,-1,0,0,60899,10715,40535,76447,53939,69715,9122,31517,15843,31303,31976,18891,1
7623,150000,2,3,3,47,-1,-1,-1,0,0,-1,21924,50500,35366,55205,38063,66289,34944,9205,10108,39304,14382,28528,0
7624,100000,1,2,1,28,1,0,1,-1,1,-1,52543,25785,63416,31982,48178,45331,11429,44692,421,21131,20055,47064,1
7625,200000,1,4,1,53,0,3,-1,1,2,1,38766,60318,51801,56988,32466,5051,49256,2458,11125,7795,40940,30490,0
7626,80000,2,3,1,55,-1,0,0,0,0,-1,30087,70613,79011,64068,67988,38834,20331,34982,21194,9179,8463,43301,0
7627,150000,2,2,2,67,-1,0,0,2,-1,-1,49668,8283,51092,15454,66525,28186,390,49802,10306,20817,28824,49251,0
7628,10000,2,1,2,37,-1,-1,1,-1,0,-1,77547,74905,21520,56703,12934,3139,26093,30907,48282,16465,47879,2675,0
7629,10000,1,4,3,46,1,-1,-1,-1,-1,0,67619,58789,19735,69509,38846,73696,6528,38185,37780,46790,35754,9642,0
7630,10000,1,3,3,27,0,-1,-1,0,-1,0,20479,60286,53167,65827,26646,55380,8951,15552,27362,18866,19212,49953,0
7631,150000,2,2,2,66,0,0,1,-1,0,-1,17520,25564,46678,78048,10160,49942,4685,6308,25901,44153,21770,12732,0
7632,20000,2,2,2,44,2,1,0,0,-1,0,75194,6004,69927,63322,54746,3810,26098,47089,5714,37635,1887,29419,1
7633,100000,1,4,1,45,-1,2,-1,-1,0,0,59965,17367,46924,8521,21518,78834,21595,6426,18747,5976,18781,1568,1
7634,20000,1,4,2,55,-1,1,3,1,1,0,69525,34005,42937,35968,68792,9594,12948,38211,38639,26809,14337,6236,0
7635,80000,2,2,2,46,-1,-1,1,-1,3,2,17119,44807,10840,38861,71004,58174,13172,43329,27850,1777,20023,24895,1
7636,150000,1,3,2,70,-1,1,0,2,2,-1,79269,12566,5159,7896,20252,45956,38968,23500,26326,10079,35326,31766,0
7637,10000,2,1,2,74,0,0,1,-1,-1,0,73174,75414,31812,60703,9565,41797,34714,7468,167,3735,40495,47957,0
7638,100000,2,2,1,25,0,0,-1,0,-1,-1,39604,32433,56998,41601,68283,18591,23111,1693,30167,41308,36085,44358,1
7639,100000,1,3,3,72,-1,0,3,-1,-1,0,8311,36120,32516,61155,71828,10170,26060,1979,32943,48751,31180,12463,1
7640,30000,1,4,1,74,-1,-1,3,-1,0,0,63694,27424,68749,27791,72065,23237,44204,31892,30421,9039,5752,9284,0
7641,80000,1,2,2,67,-1,-1,0,1,-1,0,64531,13928,66752,49715,12835,52265,27377,14387,28414,28168,47522,4577,0
7642,200000,2,4,2,58,3,0,0,1,2,0,25811,62383,75554,29977,71921,26938,32817,35701,47383,15684,14522,29885,0
7643,200000,2,1,3,55,0,-1,1,1,-1,-1,25336,38720,54224,70144,33091,78216,47844,40045,32709,24805,25011,21000,1
7644,100000,2,4,3,50,0,0,0,0,-1,0,50968,7000,65235,12951,54180,1600,9446,40020,12517,27605,14836,34939,0
7645,150000,2,1,3,70,-1,-1,0,3,2,-1,79276,58064,73056,24361,60211,43540,28748,40461,11184,15991,38885,28546,0
7646,10000,2,4,1,45,0,2,0,-1,2,-1,37180,63421,17631,49585,45505,51671,10924,30455,17157,29125,10690,2133,0
7647,10000,2,4,3,44,-1,2,-1,-1,0,1,79609,78186,52318,13450,72531,57082,46654,8152,29096,7053,5892,44759,1
7648,100000,1,1,2,50,3,3,0,3,0,-1,63796,7309,5200,69731,61957,58964,30413,34358,4291,41457,47537,6539,1
7649,20000,2,4,2,40,1,2,0,3,0,0,61635,27821,31894,76110,12767,74713,27971,32710,33265,31063,40822,10232,0
7650,80000,2,3,2,74,0,3,-1,0,0,-1,16567,36162,37892,75785,19857,72823,5426,15122,25134,4816,5851,26628,0
7651,10000,2,4,1,23,0,1,1,-1,-1,-1,55388,44131,71909,3401,44477,24234,8408,37052,31884,46882,36388,9070,0
7652,100000,2,2,3,52,0,3,0,-1,1,0,23906,52160,42738,8240,52612,15577,31936,14090,18639,35517,42026,35439,0
7653,10000,1,4,3,28,-1,0,0,0,0,-1,55517,47573,70368,4508,51148,61190,42180,10242,48862,45024,669,4693,1
7654,200000,2,3,3,71,-1,1,-1,1,0,2,49593,62574,30203,26379,58429,17228,2957,46509,41391,33636,48239,48504,0
7655,100000,1,2,3,70,0,-1,0,-1,-1,1,77768,7334,10807,67698,43188,72799,1649,33379,4537,21418,19479,33491,0
7656,80000,1,3,2,67,-1,0,1,0,-1,3,79140,14899,8450,14646,61350,49523,33316,37864,12320,6885,23248,32393,0
7657,100000,2,2,1,43,-1,2,0,-1,0,3,52740,65118,5786,29772,17615,63895,27790,20144,12451,28892,15576,22976,0
7658,30000,2,4,3,66,0,0,0,1,0,1,13176,23289,76589,54732,64217,13776,7238,8385,46538,43882,48459,16372,1
7659,100000,1,3,2,36,2,-1,1,0,0,1,45841,14207,39957,15951,11276,25190,15691,12012,562,20380,9816,41502,0
7660,100000,1,4,2,55,2,0,-1,3,2,0,76900,46354,54588,145,28835,70337,34882,9319,7484,28792,27415,48239,0
7661,150000,2,2,1,45,-1,1,-1,1,1,-1,70081,76789,11627,11583,74505,75679,23858,49946,20394,927,30476,45045,0
7662,200000,1,3,3,35,-1,1,-1,0,-1,1,1131,41626,4564,43494,21513,74623,13613,14409,29592,44015,30126,32413,0
7663,80000,2,1,1,71,0,0,0,-1,1,-1,61195,29680,43250,78030,8877,61102,45706,38259,23933,2176,33578,38153,0
7664,150000,2,3,3,28,1,-1,1,0,0,0,68188,34662,10543,66688,73242,66936,20563,7348,8275,537,49077,21785,0
7665,100000,1,4,1,54,3,2,0,-1,1,1,61102,56169,49036,40388,40206,9113,16502,15560,9756,36453,11220,14801,1
7666,80000,2,1,3,45,2,1,-1,2,1,0,42415,50189,6924,56267,25689,19433,16029,29552,46774,11174,26269,8808,0
7667,30000,2,1,3,69,0,-1,-1,-1,-1,0,50966,42116,38958,34443,7534,51537,25897,40130,37425,48652,46680,22141,1
7668,80000,2,2,1,64,-1,1,-1,2,-1,-1,58619,56810,48082,25743,32489,11908,4134,43402,18303,49124,10648,32296,1
7669,10000,1,1,3,39,-1,-1,-1,-1,0,1,1652,23844,65560,29224,34525,11700,23454,6636,15375,6306,34736,13346,0
7670,150000,1,1,1,63,-1,-1,0,-1,-1,2,35716,24873,37427,13973,51639,61602,45470,16787,19719,19261,10280,32958,0
7671,80000,1,2,1,70,0,2,-1,-1,-1,0,38686,7727,44133,18162,30432,28960,19364,42160,37637,16701,45440,27851,0
7672,200000,2,3,3,33,-1,2,0,1,-1,-1,45206,71065,68902,30046,73686,75987,15558,8179,46247,12587,23099,28424,0
7673,30000,1,4,3,66,1,-1,3,0,3,0,34831,57626,10736,41520,35062,67562,48408,36760,31430,17554,48971,46498,0
7674,50000,1,3,1,32,1,-1,-1,-1,-1,-1,47175,10195,17835,42229,67600,52065,34657,38431,13421,27947,22549,10675,1
